Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,mgi_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,protein_id,ccdsid,ont,length,ENSEMBL_ID,tx_length
chr1,HAVANA,gene,9770771,9772671,.,+,.,ENSMUSG00000123215.1,lncRNA,ENSMUSG00000123215,2,,,,,,,,,,,,,,1900,ENSMUSG00000123215,662
chr1,HAVANA,gene,9788846,9818607,.,-,.,ENSMUSG00000045210.9,protein_coding,Vcpip1,2,MGI:1917925,OTTMUSG00000022113.1,,,,,,,,,,,,29761,ENSMUSG00000045210,9749
chr1,HAVANA,gene,9817071,9862153,.,+,.,ENSMUSG00000097893.11,lncRNA,1700034P13Rik,2,MGI:1920581,OTTMUSG00000045232.1,,,,,,,,,,,,45082,ENSMUSG00000097893,2096
chr1,HAVANA,gene,9832545,9839302,.,-,.,ENSMUSG00000128816.1,lncRNA,ENSMUSG00000128816,2,,,,,,,,,,,,,,6757,ENSMUSG00000128816,588
chr1,HAVANA,gene,9868331,9971070,.,+,.,ENSMUSG00000025915.15,protein_coding,Sgk3,2,MGI:2182368,OTTMUSG00000045250.1,,,,,,,,,,,,102739,ENSMUSG00000025915,3779
chr1,HAVANA,gene,9872421,9872778,.,-,.,ENSMUSG00000046334.5,processed_pseudogene,Gm6195,2,MGI:3647661,OTTMUSG00000045294.1,,,,,,,,,,,,357,ENSMUSG00000046334,357
chr1,ENSEMBL,gene,9904722,9904827,.,-,.,ENSMUSG00002075801.1,snRNA,Gm54812,3,MGI:6846101,,,,,,,,,,,,,105,ENSMUSG00002075801,105
chr1,HAVANA,gene,9926808,10014504,.,-,.,ENSMUSG00000098234.10,lncRNA,Snhg6,2,MGI:1921074,OTTMUSG00000043382.1,,,,,overlapping_locus,,,,,,,87696,ENSMUSG00000098234,2253
chr1,HAVANA,gene,9978862,10012310,.,+,.,ENSMUSG00000046101.17,protein_coding,Mcmdc2,2,MGI:3045334,OTTMUSG00000021854.1,,,,,,,,,,,,33448,ENSMUSG00000046101,3249
chr1,ENSEMBL,gene,10012687,10012774,.,-,.,ENSMUSG00000093178.3,snoRNA,Snord87,3,MGI:2387894,,,,,,,,,,,,,87,ENSMUSG00000093178,87
chr1,HAVANA,gene,10030387,10038157,.,-,.,ENSMUSG00000099032.3,protein_coding,Tcf24,2,MGI:3780500,OTTMUSG00000044905.1,,,,,,,,,,,,7770,ENSMUSG00000099032,4193
chr1,HAVANA,gene,10037538,10038912,.,+,.,ENSMUSG00000104025.2,TEC,E330040D14Rik,2,MGI:3649088,OTTMUSG00000045295.1,,,,,confirm_experimentally,,,,,,,1374,ENSMUSG00000104025,1374
chr1,HAVANA,gene,10038848,10079361,.,-,.,ENSMUSG00000025916.11,protein_coding,Ppp1r42,1,MGI:1921138,OTTMUSG00000026413.1,,,,,,,,,,,,40513,ENSMUSG00000025916,1425
chr1,HAVANA,gene,10052611,10062591,.,+,.,ENSMUSG00000087199.2,lncRNA,Gm15818,2,MGI:3801960,OTTMUSG00000026412.1,,,,,,,,,,,,9980,ENSMUSG00000087199,656
chr1,HAVANA,gene,10060093,10062168,.,-,.,ENSMUSG00000121270.1,lncRNA,Gm57177,2,MGI:7338267,,,,,,overlapping_locus,,,,,,,2075,ENSMUSG00000121270,2075
chr1,ENSEMBL,gene,10080038,10080142,.,-,.,ENSMUSG00000119658.1,snRNA,Gm24674,3,MGI:5454451,,,,,,,,,,,,,104,ENSMUSG00000119658,104
chr1,HAVANA,gene,10094825,10108393,.,-,.,ENSMUSG00000025917.10,protein_coding,Cops5,2,MGI:1349415,OTTMUSG00000029459.1,,,,,,,,,,,,13568,ENSMUSG00000025917,2204
chr1,HAVANA,gene,10108211,10206993,.,+,.,ENSMUSG00000056763.17,protein_coding,Cspp1,2,MGI:2681832,OTTMUSG00000027401.1,,,,,,,,,,,,98782,ENSMUSG00000056763,5009
chr1,HAVANA,gene,10113062,10128198,.,-,.,ENSMUSG00000137212.1,lncRNA,ENSMUSG00000137212,2,,,,,,,,,,,,,,15136,ENSMUSG00000137212,932
chr1,HAVANA,gene,10127249,10128169,.,-,.,ENSMUSG00000102356.2,TEC,1700047N06Rik,2,MGI:1923853,OTTMUSG00000045311.1,,,,,overlapping_locus,,,,,,,920,ENSMUSG00000102356,920
chr1,HAVANA,gene,10207795,10302895,.,-,.,ENSMUSG00000067851.12,protein_coding,Arfgef1,2,MGI:2442988,OTTMUSG00000033923.1,,,,,overlapping_locus,,,,,,,95100,ENSMUSG00000067851,6978
chr1,ENSEMBL,gene,10236763,10237003,.,+,.,ENSMUSG00002076532.1,misc_RNA,Gm54899,3,MGI:6846273,,,,,,,,,,,,,240,ENSMUSG00002076532,240
chr1,HAVANA,gene,10267305,10269027,.,-,.,ENSMUSG00000102556.2,TEC,Gm37569,2,MGI:5610797,OTTMUSG00000045320.1,,,,,overlapping_locus,,,,,,,1722,ENSMUSG00000102556,1722
chr1,HAVANA,gene,10303483,10306330,.,+,.,ENSMUSG00000127523.1,lncRNA,ENSMUSG00000127523,2,,,,,,,,,,,,,,2847,ENSMUSG00000127523,583
chr1,HAVANA,gene,10353148,10364968,.,-,.,ENSMUSG00000123573.1,lncRNA,ENSMUSG00000123573,2,,,,,,,,,,,,,,11820,ENSMUSG00000123573,470
chr1,HAVANA,gene,10394944,10790170,.,-,.,ENSMUSG00000042501.13,protein_coding,Cpa6,2,MGI:3045348,OTTMUSG00000024232.1,,,,,overlapping_locus,,,,,,,395226,ENSMUSG00000042501,4752
chr1,HAVANA,gene,10519469,10522214,.,-,.,ENSMUSG00000103810.2,TEC,Gm38005,2,MGI:5611233,OTTMUSG00000047883.1,,,,,overlapping_locus,,,,,,,2745,ENSMUSG00000103810,2745
chr1,HAVANA,gene,10548119,10638330,.,+,.,ENSMUSG00000130625.1,lncRNA,ENSMUSG00000130625,2,,,,,,,,,,,,,,90211,ENSMUSG00000130625,1208
chr1,HAVANA,gene,10624322,10625778,.,-,.,ENSMUSG00000083422.2,processed_pseudogene,Gm15604,2,MGI:3783051,OTTMUSG00000024257.1,,,,,overlapping_locus,,,,,,,1456,ENSMUSG00000083422,1456
chr1,ENSEMBL,gene,10625778,10625885,.,-,.,ENSMUSG00000119312.1,snRNA,Gm25253,3,MGI:5455030,,,,,,,,,,,,,107,ENSMUSG00000119312,107
chr1,HAVANA,gene,10684026,10765759,.,-,.,ENSMUSG00000137678.1,lncRNA,ENSMUSG00000137678,2,,,,,,,overlapping_locus,,,,,,,81733,ENSMUSG00000137678,683
chr1,HAVANA,gene,10765347,10765839,.,+,.,ENSMUSG00000081417.2,processed_pseudogene,Gm15603,2,MGI:3783050,OTTMUSG00000024256.1,,,,,,,,,,,,492,ENSMUSG00000081417,492
chr1,HAVANA,gene,10852680,10854602,.,-,.,ENSMUSG00000103448.2,TEC,Gm37133,2,MGI:5610361,OTTMUSG00000047884.1,,,,,confirm_experimentally,,,,,,,1922,ENSMUSG00000103448,1922
chr1,HAVANA,gene,10875504,10876746,.,+,.,ENSMUSG00000100212.2,processed_pseudogene,Gm5522,2,MGI:3649087,OTTMUSG00000047885.1,,,,,,,,,,,,1242,ENSMUSG00000100212,1242
chr1,HAVANA,gene,10924788,10927623,.,-,.,ENSMUSG00000125508.1,lncRNA,ENSMUSG00000125508,2,,,,,,,,,,,,,,2835,ENSMUSG00000125508,253
chr1,HAVANA,gene,10938911,10939670,.,+,.,ENSMUSG00000100648.2,processed_pseudogene,Gm28659,2,MGI:5579365,OTTMUSG00000047886.1,,,,,,,,,,,,759,ENSMUSG00000100648,759
chr1,HAVANA,gene,10950510,10959058,.,+,.,ENSMUSG00000130062.1,lncRNA,ENSMUSG00000130062,2,,,,,,,,,,,,,,8548,ENSMUSG00000130062,834
chr1,ENSEMBL,gene,10991893,10991984,.,+,.,ENSMUSG00002076499.1,snoRNA,Gm54912,3,MGI:6846299,,,,,,,,,,,,,91,ENSMUSG00002076499,91
chr1,HAVANA,gene,11063688,11373905,.,+,.,ENSMUSG00000048960.14,protein_coding,Prex2,2,MGI:1923385,OTTMUSG00000047927.1,,,,,,,,,,,,310217,ENSMUSG00000048960,11053
chr1,HAVANA,gene,11079865,11097138,.,+,.,ENSMUSG00000127757.1,lncRNA,ENSMUSG00000127757,2,,,,,,,overlapping_locus,,,,,,,17273,ENSMUSG00000127757,360
chr1,HAVANA,gene,11091427,11094036,.,-,.,ENSMUSG00000127802.1,lncRNA,ENSMUSG00000127802,2,,,,,,,,,,,,,,2609,ENSMUSG00000127802,465
chr1,ENSEMBL,gene,11204334,11204462,.,-,.,ENSMUSG00000077318.3,snoRNA,Gm24173,3,MGI:5453950,,,,,,,,,,,,,128,ENSMUSG00000077318,128
chr1,HAVANA,gene,11293789,11294398,.,-,.,ENSMUSG00000101827.2,processed_pseudogene,Gm28686,2,MGI:5579392,OTTMUSG00000047928.1,,,,,,,,,,,,609,ENSMUSG00000101827,609
chr1,HAVANA,gene,11394840,11422796,.,+,.,ENSMUSG00000122491.1,lncRNA,ENSMUSG00000122491,2,,,,,,,,,,,,,,27956,ENSMUSG00000122491,768
chr1,HAVANA,gene,11434149,11437188,.,-,.,ENSMUSG00000103494.2,TEC,Gm37410,2,MGI:5610638,OTTMUSG00000047929.1,,,,,confirm_experimentally,,,,,,,3039,ENSMUSG00000103494,3039
chr1,HAVANA,gene,11456070,11465776,.,-,.,ENSMUSG00000143092.1,lncRNA,ENSMUSG00000143092,2,,,,,,,,,,,,,,9706,ENSMUSG00000143092,664
chr1,HAVANA,gene,11484328,12046125,.,+,.,ENSMUSG00000057715.14,protein_coding,A830018L16Rik,2,MGI:2444149,OTTMUSG00000033915.1,,,,,overlapping_locus,,,,,,,561797,ENSMUSG00000057715,6451
chr1,HAVANA,gene,11487141,11489612,.,+,.,ENSMUSG00000103825.2,TEC,Gm38178,2,MGI:5611406,OTTMUSG00000047930.1,,,,,overlapping_locus,,,,,,,2471,ENSMUSG00000103825,2471
chr1,HAVANA,gene,11678362,11678624,.,-,.,ENSMUSG00000099845.2,processed_pseudogene,Gm29273,2,MGI:5579979,OTTMUSG00000047936.1,,,,,,,,,,,,262,ENSMUSG00000099845,262
chr1,HAVANA,gene,11689685,11694926,.,-,.,ENSMUSG00000139014.1,lncRNA,ENSMUSG00000139014,2,,,,,,,,,,,,,,5241,ENSMUSG00000139014,456
chr1,HAVANA,gene,11761178,11768308,.,+,.,ENSMUSG00000138973.1,lncRNA,ENSMUSG00000138973,2,,,,,,,overlapping_locus,,,,,,,7130,ENSMUSG00000138973,617
chr1,HAVANA,gene,11774430,11776574,.,+,.,ENSMUSG00000103561.2,TEC,Gm38069,2,MGI:5611297,OTTMUSG00000047932.1,,,,,overlapping_locus,,,,,,,2144,ENSMUSG00000103561,2144
chr1,HAVANA,gene,12098639,12131184,.,-,.,ENSMUSG00000134440.1,lncRNA,ENSMUSG00000134440,2,,,,,,,,,,,,,,32545,ENSMUSG00000134440,1381
chr1,HAVANA,gene,12191183,12192056,.,+,.,ENSMUSG00000101610.2,processed_pseudogene,Gm7560,2,MGI:3648484,OTTMUSG00000047993.1,,,,,,,,,,,,873,ENSMUSG00000101610,873
chr1,HAVANA,gene,12303631,12385741,.,+,.,ENSMUSG00000141382.1,lncRNA,ENSMUSG00000141382,2,,,,,,,,,,,,,,82110,ENSMUSG00000141382,595
chr1,ENSEMBL,gene,12445159,12445266,.,+,.,ENSMUSG00000118923.1,snRNA,Gm22633,3,MGI:5452410,,,,,,,,,,,,,107,ENSMUSG00000118923,107
chr1,ENSEMBL,gene,12496209,12496330,.,+,.,ENSMUSG00000098555.3,miRNA,Mir6341,3,MGI:5530644,,,,,,,,,,,,,121,ENSMUSG00000098555,121
chr1,HAVANA,gene,12535205,12591166,.,-,.,ENSMUSG00000143719.1,lncRNA,ENSMUSG00000143719,2,,,,,,,,,,,,,,55961,ENSMUSG00000143719,739
chr1,HAVANA,gene,12635800,12636607,.,+,.,ENSMUSG00000097628.2,processed_pseudogene,Gm2383,2,MGI:3780551,OTTMUSG00000042683.1,,,,,,,,,,,,807,ENSMUSG00000097628,807
chr1,HAVANA,gene,12726090,12726777,.,+,.,ENSMUSG00000098163.2,processed_pseudogene,Gm6216,2,MGI:3647030,OTTMUSG00000043490.1,,,,,,,,,,,,687,ENSMUSG00000098163,687
chr1,HAVANA,gene,12737786,12760283,.,+,.,ENSMUSG00000097171.3,lncRNA,Gm17644,2,MGI:4937278,OTTMUSG00000047994.1,,,,,,,,,,,,22497,ENSMUSG00000097171,3200
chr1,HAVANA,gene,12740547,12747658,.,-,.,ENSMUSG00000101314.3,lncRNA,Gm29663,2,MGI:5580369,OTTMUSG00000047515.1,,,,,,,,,,,,7111,ENSMUSG00000101314,853
chr1,HAVANA,gene,12762500,12931416,.,+,.,ENSMUSG00000016918.16,protein_coding,Sulf1,2,MGI:2138563,OTTMUSG00000047995.1,,,,,,,,,,,,168916,ENSMUSG00000016918,5598
chr1,HAVANA,gene,12867468,12884627,.,-,.,ENSMUSG00000127288.1,lncRNA,ENSMUSG00000127288,2,,,,,,,,,,,,,,17159,ENSMUSG00000127288,1195
chr1,HAVANA,gene,12936772,13062874,.,-,.,ENSMUSG00000025938.17,protein_coding,Slco5a1,2,MGI:2443431,OTTMUSG00000022327.1,,,,,,,,,,,,126102,ENSMUSG00000025938,8509
chr1,HAVANA,gene,13129624,13130175,.,-,.,ENSMUSG00000104518.2,TEC,Gm37162,2,MGI:5610390,OTTMUSG00000048025.1,,,,,confirm_experimentally,,,,,,,551,ENSMUSG00000104518,551
chr1,HAVANA,gene,13131912,13176156,.,-,.,ENSMUSG00000141815.1,lncRNA,ENSMUSG00000141815,2,,,,,,,,,,,,,,44244,ENSMUSG00000141815,1071
chr1,HAVANA,gene,13132248,13132569,.,+,.,ENSMUSG00000069620.7,processed_pseudogene,Gm5250,2,MGI:3647667,OTTMUSG00000048026.1,,,,,,,,,,,,321,ENSMUSG00000069620,321
chr1,HAVANA,gene,13139044,13175975,.,+,.,ENSMUSG00000099498.3,lncRNA,Gm29283,2,MGI:5579989,OTTMUSG00000048027.1,,,,,,,,,,,,36931,ENSMUSG00000099498,783
chr1,HAVANA,gene,13183680,13197387,.,-,.,ENSMUSG00000042414.8,protein_coding,Prdm14,1,MGI:3588194,OTTMUSG00000017097.1,,,,,,,,,,,,13707,ENSMUSG00000042414,2564
chr1,HAVANA,gene,13209328,13444307,.,-,.,ENSMUSG00000005886.15,protein_coding,Ncoa2,2,MGI:1276533,OTTMUSG00000021630.1,,,,,overlapping_locus,,,,,,,234979,ENSMUSG00000005886,8171
chr1,HAVANA,gene,13247685,13249938,.,-,.,ENSMUSG00000103506.2,TEC,Gm38376,2,MGI:5611604,OTTMUSG00000049104.1,,,,,overlapping_locus,,,,,,,2253,ENSMUSG00000103506,2253
chr1,HAVANA,gene,13305032,13306658,.,-,.,ENSMUSG00000103495.2,TEC,Gm37409,2,MGI:5610637,OTTMUSG00000049105.1,,,,,overlapping_locus,,,,,,,1626,ENSMUSG00000103495,1626
chr1,ENSEMBL,gene,13332421,13332503,.,+,.,ENSMUSG00002076346.1,miRNA,Gm55160,3,MGI:6846793,,,,,,,,,,,,,82,ENSMUSG00002076346,82
chr1,HAVANA,gene,13360035,13360730,.,-,.,ENSMUSG00000102639.2,TEC,Gm38223,2,MGI:5611451,OTTMUSG00000049106.1,,,,,overlapping_locus,,,,,,,695,ENSMUSG00000102639,695
chr1,HAVANA,gene,13367259,13369131,.,-,.,ENSMUSG00000104170.2,TEC,Gm37702,2,MGI:5610930,OTTMUSG00000049107.1,,,,,overlapping_locus,,,,,,,1872,ENSMUSG00000104170,1872
chr1,HAVANA,gene,13395153,13404725,.,+,.,ENSMUSG00000134412.1,lncRNA,ENSMUSG00000134412,2,,,,,,,,,,,,,,9572,ENSMUSG00000134412,685
chr1,ENSEMBL,gene,13404721,13404833,.,-,.,ENSMUSG00000087782.3,snRNA,Gm23169,3,MGI:5452946,,,,,,,,,,,,,112,ENSMUSG00000087782,112
chr1,HAVANA,gene,13413786,13418428,.,-,.,ENSMUSG00000103085.2,TEC,Gm38120,2,MGI:5611348,OTTMUSG00000049108.1,,,,,overlapping_locus,,,,,,,4642,ENSMUSG00000103085,4642
chr1,HAVANA,gene,13424706,13426954,.,-,.,ENSMUSG00000102664.2,TEC,Gm38380,2,MGI:5611608,OTTMUSG00000049109.1,,,,,overlapping_locus,,,,,,,2248,ENSMUSG00000102664,2248
chr1,HAVANA,gene,13431036,13437664,.,+,.,ENSMUSG00000134452.1,lncRNA,ENSMUSG00000134452,2,,,,,,,,,,,,,,6628,ENSMUSG00000134452,1511
chr1,HAVANA,gene,13442673,13458734,.,+,.,ENSMUSG00000101476.3,lncRNA,Gm29570,2,MGI:5580276,OTTMUSG00000049110.1,,,,,,,,,,,,16061,ENSMUSG00000101476,740
chr1,HAVANA,gene,13444451,13444941,.,-,.,ENSMUSG00000134491.1,lncRNA,ENSMUSG00000134491,2,,,,,,,,,,,,,,490,ENSMUSG00000134491,490
chr1,HAVANA,gene,13462629,13538628,.,-,.,ENSMUSG00000122424.1,lncRNA,ENSMUSG00000122424,2,,,,,,,,,,,,,,75999,ENSMUSG00000122424,606
chr1,HAVANA,gene,13477235,13477879,.,-,.,ENSMUSG00000101171.2,processed_pseudogene,Gm7593,2,MGI:3647262,OTTMUSG00000049111.1,,,,,,,,,,,,644,ENSMUSG00000101171,644
chr1,HAVANA,gene,13558126,13564775,.,+,.,ENSMUSG00000126000.1,lncRNA,ENSMUSG00000126000,2,,,,,,,,,,,,,,6649,ENSMUSG00000126000,758
chr1,HAVANA,gene,13634921,13660134,.,-,.,ENSMUSG00000025935.11,protein_coding,Tram1,2,MGI:1919515,OTTMUSG00000049113.1,,,,,,,,,,,,25213,ENSMUSG00000025935,2938
chr1,HAVANA,gene,13659703,13667319,.,+,.,ENSMUSG00000120948.2,lncRNA,Gm57152,2,MGI:7338217,,,,,,,,,,,,,7616,ENSMUSG00000120948,541
chr1,HAVANA,gene,13660929,13662293,.,-,.,ENSMUSG00000131318.1,lncRNA,ENSMUSG00000131318,2,,,,,,,,,,,,,,1364,ENSMUSG00000131318,387
chr1,HAVANA,gene,13693553,13730770,.,-,.,ENSMUSG00000025937.7,protein_coding,Lactb2,2,MGI:2442551,OTTMUSG00000021599.1,,,,,overlapping_locus,,,,,,,37217,ENSMUSG00000025937,4494
chr1,HAVANA,gene,13711706,13712972,.,-,.,ENSMUSG00000102982.2,TEC,Gm38319,2,MGI:5611547,OTTMUSG00000049144.1,,,,,overlapping_locus,,,,,,,1266,ENSMUSG00000102982,1266
chr1,HAVANA,gene,13738994,13771947,.,+,.,ENSMUSG00000067813.4,protein_coding,Xkr9,2,MGI:2686466,OTTMUSG00000022137.1,,,,,,,,,,,,32953,ENSMUSG00000067813,1926
chr1,ENSEMBL,gene,13844557,13844688,.,-,.,ENSMUSG00000077368.3,snoRNA,Gm26273,3,MGI:5456050,,,,,,,,,,,,,131,ENSMUSG00000077368,131
chr1,HAVANA,gene,13856106,13857103,.,-,.,ENSMUSG00000097711.2,processed_pseudogene,Gm5523,2,MGI:3649089,OTTMUSG00000042713.1,,,,,,,,,,,,997,ENSMUSG00000097711,997
chr1,HAVANA,gene,13916782,14211751,.,+,.,ENSMUSG00000134219.1,lncRNA,ENSMUSG00000134219,2,,,,,,,ncRNA_host,,,,,,,294969,ENSMUSG00000134219,1552
chr1,HAVANA,gene,13917094,13919343,.,-,.,ENSMUSG00000102166.2,TEC,Gm36947,2,MGI:5610175,OTTMUSG00000049160.1,,,,,confirm_experimentally,,,,,,,2249,ENSMUSG00000102166,2249
chr1,ENSEMBL,gene,14002601,14002909,.,+,.,ENSMUSG00002075174.1,misc_RNA,Gm55173,3,MGI:6846819,,,,,,,,,,,,,308,ENSMUSG00002075174,308
chr1,HAVANA,gene,14179438,14183043,.,-,.,ENSMUSG00000104209.2,TEC,Gm37400,2,MGI:5610628,OTTMUSG00000049161.1,,,,,confirm_experimentally,,,,,,,3605,ENSMUSG00000104209,3605
chr1,HAVANA,gene,14239177,14380459,.,-,.,ENSMUSG00000025932.15,protein_coding,Eya1,1,MGI:109344,OTTMUSG00000049176.1,,,,,overlapping_locus,,,,,,,141282,ENSMUSG00000025932,4366
chr1,ENSEMBL,gene,14252801,14252901,.,+,.,ENSMUSG00002075819.1,miRNA,Gm55247,3,MGI:6846966,,,,,,,,,,,,,100,ENSMUSG00002075819,100
chr1,HAVANA,gene,14325775,14326214,.,-,.,ENSMUSG00000102588.2,TEC,Gm37444,2,MGI:5610672,OTTMUSG00000049177.1,,,,,overlapping_locus,,,,,,,439,ENSMUSG00000102588,439
chr1,HAVANA,gene,14482530,14535739,.,+,.,ENSMUSG00000127312.1,lncRNA,ENSMUSG00000127312,2,,,,,,,,,,,,,,53209,ENSMUSG00000127312,1242
chr1,HAVANA,gene,14483748,14558046,.,-,.,ENSMUSG00000127278.1,lncRNA,ENSMUSG00000127278,2,,,,,,,,,,,,,,74298,ENSMUSG00000127278,1085
chr1,HAVANA,gene,14626065,14631236,.,+,.,ENSMUSG00000140763.1,lncRNA,ENSMUSG00000140763,2,,,,,,,,,,,,,,5171,ENSMUSG00000140763,617
chr1,HAVANA,gene,14702168,14704953,.,-,.,ENSMUSG00000140464.1,lncRNA,ENSMUSG00000140464,2,,,,,,,,,,,,,,2785,ENSMUSG00000140464,651
chr1,HAVANA,gene,14803587,14809409,.,+,.,ENSMUSG00000134469.1,lncRNA,ENSMUSG00000134469,2,,,,,,,,,,,,,,5822,ENSMUSG00000134469,563
chr1,HAVANA,gene,14823160,14866273,.,+,.,ENSMUSG00000054493.4,lncRNA,Gm9947,2,MGI:3642739,OTTMUSG00000049184.1,,,,,,,,,,,,43113,ENSMUSG00000054493,2920
chr1,HAVANA,gene,14823569,14826216,.,-,.,ENSMUSG00000025930.7,protein_coding,Msc,2,MGI:1333884,OTTMUSG00000049183.1,,,,,,,,,,,,2647,ENSMUSG00000025930,1741
chr1,HAVANA,gene,14858868,14863189,.,+,.,ENSMUSG00000103492.2,TEC,Gm37412,2,MGI:5610640,OTTMUSG00000049206.1,,,,,confirm_experimentally,,,,,,,4321,ENSMUSG00000103492,4321
chr1,HAVANA,gene,14910092,14910380,.,-,.,ENSMUSG00000081201.2,processed_pseudogene,Smt3h2-ps4,2,MGI:2149598,OTTMUSG00000021471.1,,,,,,,,,,,,288,ENSMUSG00000081201,288
chr1,HAVANA,gene,14935295,14936189,.,+,.,ENSMUSG00000082193.2,processed_pseudogene,Rpl5-ps1,2,MGI:3647110,OTTMUSG00000021428.1,,,,,,,,,,,,894,ENSMUSG00000082193,894
chr1,HAVANA,gene,14942871,14989086,.,-,.,ENSMUSG00000032769.6,protein_coding,Trpa1,2,MGI:3522699,OTTMUSG00000049207.1,,,,,,,,,,,,46215,ENSMUSG00000032769,4263
chr1,ENSEMBL,gene,15089263,15089383,.,-,.,ENSMUSG00000088159.3,snoRNA,Gm26345,3,MGI:5456122,,,,,,,,,,,,,120,ENSMUSG00000088159,120
chr1,HAVANA,gene,15272041,15321629,.,+,.,ENSMUSG00000125466.1,lncRNA,ENSMUSG00000125466,2,,,,,,,,,,,,,,49588,ENSMUSG00000125466,743
chr1,HAVANA,gene,15339025,15340021,.,-,.,ENSMUSG00000073737.4,processed_pseudogene,Gm10566,2,MGI:3642220,OTTMUSG00000049208.1,,,,,,,,,,,,996,ENSMUSG00000073737,996
chr1,HAVANA,gene,15357477,15793974,.,+,.,ENSMUSG00000092083.5,protein_coding,Kcnb2,2,MGI:99632,OTTMUSG00000042215.1,,,,,overlapping_locus,,,,,,,436497,ENSMUSG00000092083,14845
chr1,HAVANA,gene,15401851,15436255,.,-,.,ENSMUSG00000128216.1,lncRNA,ENSMUSG00000128216,2,,,,,,,,,,,,,,34404,ENSMUSG00000128216,330
chr1,HAVANA,gene,15434525,15436058,.,+,.,ENSMUSG00000102937.2,TEC,Gm38116,2,MGI:5611344,OTTMUSG00000049209.1,,,,,overlapping_locus,,,,,,,1533,ENSMUSG00000102937,1533
chr1,HAVANA,gene,15626472,15628561,.,+,.,ENSMUSG00000104149.2,TEC,Gm37138,2,MGI:5610366,OTTMUSG00000049211.1,,,,,overlapping_locus,,,,,,,2089,ENSMUSG00000104149,2089
chr1,HAVANA,gene,15640785,15681020,.,-,.,ENSMUSG00000137925.1,lncRNA,ENSMUSG00000137925,2,,,,,,,,,,,,,,40235,ENSMUSG00000137925,1031
chr1,ENSEMBL,gene,15756158,15756270,.,-,.,ENSMUSG00000088829.3,snoRNA,Gm25227,3,MGI:5455004,,,,,,,,,,,,,112,ENSMUSG00000088829,112
chr1,HAVANA,gene,15785606,15861946,.,-,.,ENSMUSG00000132707.1,lncRNA,ENSMUSG00000132707,2,,,,,,,,,,,,,,76340,ENSMUSG00000132707,449
chr1,ENSEMBL,gene,15828055,15828187,.,+,.,ENSMUSG00000077377.3,snoRNA,Gm25168,3,MGI:5454945,,,,,,,,,,,,,132,ENSMUSG00000077377,132
chr1,HAVANA,gene,15830345,15830892,.,-,.,ENSMUSG00000101652.2,processed_pseudogene,Gm6060,2,MGI:3648622,OTTMUSG00000046044.1,,,,,,,,,,,,547,ENSMUSG00000101652,251
chr1,HAVANA,gene,15830984,15831084,.,+,.,ENSMUSG00000100814.2,processed_pseudogene,Gm28669,2,MGI:5579375,OTTMUSG00000046045.1,,,,,,,,,,,,100,ENSMUSG00000100814,100
chr1,HAVANA,gene,15858636,15867509,.,+,.,ENSMUSG00000132745.1,lncRNA,ENSMUSG00000132745,2,,,,,,,,,,,,,,8873,ENSMUSG00000132745,1437
chr1,HAVANA,gene,15863419,15864828,.,-,.,ENSMUSG00000132786.1,lncRNA,ENSMUSG00000132786,2,,,,,,,,,,,,,,1409,ENSMUSG00000132786,544
chr1,HAVANA,gene,15875869,15914276,.,+,.,ENSMUSG00000025925.15,protein_coding,Terf1,2,MGI:109634,OTTMUSG00000047984.1,,,,,,,,,,,,38407,ENSMUSG00000025925,2908
chr1,HAVANA,gene,15923554,15926723,.,+,.,ENSMUSG00000104379.2,TEC,Gm37509,2,MGI:5610737,OTTMUSG00000048057.1,,,,,,,,,,,,3169,ENSMUSG00000104379,3169
chr1,HAVANA,gene,15924085,15962946,.,-,.,ENSMUSG00000032719.5,protein_coding,Sbspon,2,MGI:2684952,OTTMUSG00000026417.1,,,,,,,,,,,,38861,ENSMUSG00000032719,2748
chr1,ENSEMBL,gene,15949753,15950056,.,+,.,ENSMUSG00002076565.1,misc_RNA,Gm55274,3,MGI:6847019,,,,,,,,,,,,,303,ENSMUSG00002076565,303
chr1,HAVANA,gene,16065154,16096748,.,-,.,ENSMUSG00000137819.1,lncRNA,ENSMUSG00000137819,2,,,,,,,,,,,,,,31594,ENSMUSG00000137819,464
chr1,HAVANA,gene,16123558,16124111,.,+,.,ENSMUSG00000100652.2,processed_pseudogene,Gm7634,2,MGI:3644198,OTTMUSG00000048073.1,,,,,,,,,,,,553,ENSMUSG00000100652,553
chr1,HAVANA,gene,16136202,16163549,.,-,.,ENSMUSG00000067795.14,protein_coding,4930444P10Rik,2,MGI:1923049,OTTMUSG00000022165.1,,,,,,,,,,,,27347,ENSMUSG00000067795,1844
chr1,HAVANA,gene,16163556,16172645,.,+,.,ENSMUSG00000136711.1,lncRNA,ENSMUSG00000136711,2,,,,,,,,,,,,,,9089,ENSMUSG00000136711,806
chr1,HAVANA,gene,16171518,16174886,.,-,.,ENSMUSG00000043716.14,protein_coding,Rpl7,2,MGI:98073,OTTMUSG00000016936.1,,,,,,,,,,,,3368,ENSMUSG00000043716,1597
